City_ID,city,lat,lng,max_temp,humidity,cloudiness,speed,country,date
496,farkhor,69.4036,37.4922,38.35,39,62,4.5,TJ,1672682481
497,canaries,-15.5,28.0,64.36,64,20,11.5,ES,1672682502
498,sulecin,15.1168,52.4443,56.89,72,96,13.33,PL,1672682503
499,beloha,45.05,-25.1667,76.12,82,78,10.74,MG,1672682503
500,concordia,-58.0209,-31.393,93.56,11,0,12.71,AR,1672682402
501,whitianga,175.7,-36.8333,63.97,85,93,17.85,NZ,1672682504
502,praya,-23.5087,14.9215,76.3,66,97,13.22,CV,1672682505
503,mayumba,10.6554,-3.432,77.7,85,55,5.14,GA,1672682505
504,oktyabrskoye,44.7417,43.0645,32.14,80,7,4.47,RU,1672682506
505,ulaanbaatar,106.8832,47.9077,-29.07,68,21,2.24,MN,1672682506
506,yenagoa,6.2642,4.9247,81.82,57,93,9.98,NG,1672682507
507,dongsheng,109.9776,39.8161,15.62,52,0,7.31,CN,1672682402
508,mukhen,136.1,48.1,-9.18,95,74,5.5,RU,1672682507
509,atambua,124.8925,-9.1061,73.78,90,100,8.57,ID,1672682508
510,hohhot,111.6522,40.8106,13.17,62,3,0.92,CN,1672682508
511,ambilobe,49.05,-13.2,74.73,90,92,3.78,MG,1672682509
512,khowai,91.6333,24.1,56.95,62,1,1.77,IN,1672682510
513,grand-santi,-54.3833,4.25,88.5,49,92,4.59,GF,1672682510
514,saint-francois,3.9054,46.4154,45.84,93,100,3.44,FR,1672682511
515,vao,167.4833,-22.6667,75.29,78,5,10.16,NC,1672682511
516,colon,-79.9014,9.3592,80.53,80,21,9.01,PA,1672682511
517,butembo,29.2833,0.15,61.02,72,45,3.47,CD,1672682512
518,contamana,-75.0167,-7.3333,94.78,36,96,7.54,PE,1672682512
519,beyneu,55.2,45.3167,43.65,87,100,24.61,KZ,1672682513
520,sur,59.5289,22.5667,72.18,51,27,16.98,OM,1672682514
521,fairbanks,-147.7164,64.8378,1.83,97,85,3.51,US,1672682297
522,amahai,128.9167,-3.3333,78.01,83,98,4.52,ID,1672682515
523,gweta,25.2333,-20.1833,74.64,68,87,14.16,BW,1672682515
524,beira,34.8389,-19.8436,78.35,78,62,6.08,MZ,1672682516
525,vostok,135.8833,46.4856,-10.8,98,100,6.13,RU,1672682516
526,tateyama,139.8667,34.9833,41.09,53,100,11.99,JP,1672682517
527,talmenka,83.5677,53.8183,10.38,97,94,7.0,RU,1672682517
528,ajdabiya,20.2263,30.7554,60.76,56,0,8.28,LY,1672682518
529,riyadh,46.7219,24.6877,53.74,81,100,8.5,SA,1672682400
530,kamenka,42.7678,51.3223,31.87,80,45,12.66,RU,1672682519
531,chachapoyas,-77.869,-6.2317,64.02,63,100,2.82,PE,1672682519
532,leeton,146.4,-34.5667,64.89,75,2,4.09,AU,1672682520
533,hami,93.45,42.8,19.2,58,2,3.69,CN,1672682500
534,kaputa,29.6619,-8.4689,69.08,84,12,4.32,ZM,1672682520
535,campbell river,-125.2446,50.0163,41.38,93,100,8.05,CA,1672682253
536,trairi,-39.2689,-3.2778,85.37,63,77,13.94,BR,1672682333
537,salisbury,-1.7957,51.0693,41.45,86,5,4.61,GB,1672682521
538,san-pedro,-6.6363,4.7485,81.34,69,1,8.34,CI,1672682522
539,tuy hoa,109.3,13.0833,71.64,90,100,13.22,VN,1672682523
540,saint-pierre,55.4781,-21.3393,80.28,65,54,3.44,RE,1672682524
541,naze,129.4833,28.3667,57.22,70,99,12.3,JP,1672682524
542,marsa matruh,27.2453,31.3525,64.27,71,74,19.48,EG,1672682525
543,kadoma,135.5833,34.7333,44.58,69,55,2.28,JP,1672682525
544,channel-port aux basques,-59.1367,47.5702,30.15,75,100,21.09,CA,1672682526
545,mercedes,-59.4307,-34.6515,84.63,10,0,12.28,AR,1672682526
546,roald,6.1333,62.5833,34.32,60,75,10.36,NO,1672682527
547,iberia,-91.7507,29.9502,77.07,78,100,16.11,US,1672682527
548,bintulu,113.0333,3.1667,77.02,86,65,1.86,MY,1672682528
549,pangnirtung,-65.7125,66.1451,-16.56,88,81,4.5,CA,1672682528
550,poyarkovo,128.6833,49.6,-11.88,94,26,6.6,RU,1672682529
551,mildura,142.15,-34.2,65.07,69,0,15.79,AU,1672682529
552,palaikastron,26.25,35.2,59.02,67,2,10.13,GR,1672682530
553,bealanana,48.7333,-14.55,66.65,91,99,0.6,MG,1672682530
554,victor harbor,138.6167,-35.5667,63.0,76,56,3.0,AU,1672682531
555,tahoua,5.2692,14.8888,69.91,17,50,10.87,NE,1672682532
556,gotsu,132.2167,35.0,43.2,60,98,8.14,JP,1672682532
557,bambanglipuro,110.2833,-7.95,76.87,87,100,9.71,ID,1672682533
